Depth,Vp,Vs,Vp/Vs,Ip,Por,Vclay,Face
2455.0117,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2455.1641,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2455.3164,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2455.4688,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2455.6213,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2455.7737,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2455.926,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2456.0784,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2456.2307,2.6564264,1.367821519,1.942085545,5.932370983,25.76,0.089,
2456.3833,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2456.5356,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2456.688,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2456.8403,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2456.9929,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2457.1453,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2457.2976,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2457.45,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2457.6025,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2457.7549,2.8468335,1.4099252,2.019137966,6.790641053,14.42,0.5667,
2457.9072,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2458.0596,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2458.2119,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2458.3645,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2458.5168,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2458.6692,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2458.8215,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2458.9741,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2459.1265,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2459.2788,2.6740128,1.2530232,2.134048915,6.328767392,14.91,0.75,
2459.4312,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2459.5837,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2459.7361,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2459.8884,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2460.0408,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2460.1931,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2460.3457,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2460.498,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2460.6504,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2460.8027,2.4924446,1.1340387,2.197847922,5.735498363,19.15,0.75,
2460.9553,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2461.1077,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2461.26,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2461.4124,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2461.5649,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2461.7173,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2461.8696,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2462.022,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2462.1743,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2462.3269,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2462.4792,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2462.6316,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2462.7839,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2462.9365,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2463.0889,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2463.2412,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2463.3936,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2463.5461,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2463.6985,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2463.8508,2.5834715,1.2778744,2.021694386,5.813574032,24,0.2952,
2464.0032,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2464.1555,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2464.3081,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2464.4604,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2464.6128,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2464.7651,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2464.9177,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2465.0701,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2465.2224,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2465.3748,2.4060424,1.0778808,2.232197104,5.448430082,21.52,0.75,
2465.5273,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2465.6797,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2465.832,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2465.9844,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2466.1367,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2466.2893,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2466.4417,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2466.594,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2466.7463,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2466.8989,2.6877637,1.2762939,2.105912831,6.34251436,15.58,0.6929,
2467.0513,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2467.2036,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2467.356,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2467.5085,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2467.6609,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2467.8132,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2467.9656,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2468.1179,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2468.2705,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2468.4229,2.5720802,1.198302,2.146437376,5.969646391,18.06,0.6991,
2468.5752,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2468.7275,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2468.8801,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2469.0325,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2469.1848,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2469.3372,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2469.4897,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2469.6421,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2469.7944,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2469.9468,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2470.0991,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2470.2517,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2470.4041,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2470.5564,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2470.7087,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2470.8613,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2471.0137,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2471.166,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2471.3184,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2471.4709,2.566402826,1.297154486,1.978486644,5.666802626,27.21,0.1289,
2471.6233,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2471.7756,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2471.928,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2472.0803,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2472.2329,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2472.3853,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2472.5376,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2472.6899,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2472.8425,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2472.9949,3.2076926,1.7313017,1.852763502,7.740713005,14.18,0.1656,
2473.1472,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2473.2996,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2473.4521,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2473.6045,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2473.7568,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2473.9092,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2474.0615,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2474.2141,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2474.3665,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2474.5188,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2474.6711,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2474.8237,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2474.9761,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2475.1284,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2475.2808,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2475.4333,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2475.5857,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2475.738,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2475.8904,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2476.0427,2.5450513,1.2318618,2.066020149,5.746498817,23.09,0.4207,
2476.1953,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2476.3477,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2476.5,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2476.6523,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2476.8049,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2476.9573,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2477.1096,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2477.262,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2477.4146,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2477.5669,2.652633642,1.350343074,1.964414594,5.963462058,24.61,0.1537,
2477.7192,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2477.8716,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2478.0239,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2478.1765,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2478.3289,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2478.4812,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2478.6335,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2478.7861,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2478.9385,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2479.0908,2.516462458,1.270952177,1.979982019,5.480635378,29.21,0.0954,
2479.2432,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2479.3958,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2479.5481,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2479.7004,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2479.8528,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2480.0051,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2480.1577,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2480.3101,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2480.4624,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2480.6147,2.5576828,1.1765959,2.173798838,5.950136997,17.52,0.75,
2480.7673,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2480.9197,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2481.072,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2481.2244,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2481.3767,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2481.5293,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2481.6816,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2481.834,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2481.9863,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2482.1389,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2482.2913,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2482.4436,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2482.5959,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2482.7485,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2482.9009,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2483.0532,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2483.2056,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2483.3579,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2483.5105,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2483.6628,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,
2483.8152,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2483.9675,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2484.1201,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2484.2725,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2484.4248,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2484.5771,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2484.7297,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2484.8821,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2485.0344,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2485.1868,2.4648301,1.1160712,2.208488222,5.644108458,19.88,0.75,
2485.3391,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2485.4917,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2485.644,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2485.7964,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2485.9487,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2486.1013,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2486.2537,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2486.406,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2486.5583,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2486.7109,2.9475447,1.5461678,1.906354989,6.928585524,18.06,0.1815,
2486.8633,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2487.0156,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2487.168,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2487.3203,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2487.4729,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2487.6252,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2487.7776,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2487.9299,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2488.0825,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2488.2349,2.807177178,1.476901974,1.900720039,6.402512674,22.85,0.0673,
2488.3872,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2488.5396,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2488.6921,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2488.8445,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2488.9968,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2489.1492,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2489.3015,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2489.4541,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2489.6064,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2489.7588,2.6613921,1.3432002,1.981381554,6.030179825,23.27,0.2212,
2489.9111,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2490.0637,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2490.2161,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2490.3684,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2490.5208,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2490.6733,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2490.8257,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2490.978,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2491.1304,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2491.2827,2.570727,1.2737111,2.018296771,5.758846223,24.73,0.2687,
2491.4353,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2491.5876,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2491.74,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2491.8923,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2492.0449,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2492.1973,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2492.3496,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2492.502,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2492.6545,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2492.8069,3.0317478,1.4948689,2.028102799,7.465385484,8.73,0.75,
2492.9592,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2493.1116,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2493.2639,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2493.4165,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2493.5688,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2493.7212,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2493.8735,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2494.0261,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2494.1785,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2494.3308,2.7901072,1.3538438,2.060878219,6.651279915,14.18,0.6532,
2494.4832,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2494.6357,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2494.7881,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2494.9404,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2495.0928,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2495.2451,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2495.3977,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2495.55,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2495.7024,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2495.8547,2.7337787,1.2926368,2.114885403,6.521408586,13.7,0.75,
2496.0073,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2496.1597,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2496.312,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2496.4644,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2496.6169,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2496.7693,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2496.9216,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2497.074,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2497.2263,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2497.3789,2.6493893,1.3030839,2.033168624,6.083913727,20.67,0.413,
2497.5312,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2497.6836,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2497.8359,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2497.9885,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2498.1409,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2498.2932,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2498.4456,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2498.5981,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2498.7505,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2498.9028,2.4783309,1.1248527,2.203249279,5.688830141,19.52,0.75,
2499.0552,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2499.2075,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2499.3601,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2499.5125,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2499.6648,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2499.8171,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2499.9697,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2500.1221,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2500.2744,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2500.4268,2.8286053,1.3560777,2.085872587,6.824656623,11.94,0.75,
2500.5793,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2500.7317,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2500.884,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2501.0364,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2501.1887,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2501.3413,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2501.4937,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2501.646,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2501.7983,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2501.9509,2.6626303,1.2455079,2.137786762,6.291938648,15.15,0.75,
2502.1033,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2502.2556,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2502.408,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2502.5605,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2502.7129,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2502.8652,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2503.0176,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2503.1699,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2503.3225,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2503.4749,2.4265768,1.1104884,2.185143762,5.47036263,22.48,0.6628,
2503.6272,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2503.7795,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2503.9321,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2504.0845,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2504.2368,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2504.3892,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2504.5417,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2504.6941,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2504.8464,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2504.9988,3.1437479,1.6526142,1.902287842,7.631830621,12.55,0.3525,
2505.1511,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2505.3037,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2505.4561,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2505.6084,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2505.7607,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2505.9133,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2506.0657,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2506.218,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2506.3704,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2506.5229,2.9994554,1.5851441,1.892228852,7.085074189,17.39,0.1667,
2506.6753,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2506.8276,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2506.98,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2507.1323,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2507.2849,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2507.4373,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2507.5896,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2507.7419,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2507.8945,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2508.0469,2.615898726,1.334107672,1.960785311,5.818461874,26.24,0.1141,
2508.1992,2.662024694,1.376269863,1.934231625,5.937090122,26,0.0716,
2508.3516,2.662024694,1.376269863,1.934231625,5.937090122,26,0.0716,
2508.5042,2.662024694,1.376269863,1.934231625,5.937090122,26,0.0716,
2508.6565,2.662024694,1.376269863,1.934231625,5.937090122,26,0.0716,
2508.8088,2.662024694,1.376269863,1.934231625,5.937090122,26,0.0716,
2508.9612,2.662024694,1.376269863,1.934231625,5.937090122,26,0.0716,
