H,RH,T,WD,WS,Precip,SR,PM1,HOD,DOW,MOY,Time
2440.035156,23.85,31.3220459,316.3631758,4.61629181,0,748103.4945,11.58379764,18,6,3,3/10/2018 17:00
1403.552612,31.54,28.000177,319.2657947,2.955425442,0,161471.5753,26.41436862,19,6,3,3/10/2018 18:00
921.0205688,36.855,25.84441528,323.8982095,3.218964533,0,-2.33E-10,46.68929355,20,6,3,3/10/2018 19:00
121.1045761,44.52,24.67226563,328.1210852,3.226385037,0,-2.33E-10,61.8597021,21,6,3,3/10/2018 20:00
66.1975174,45.885,23.54488525,331.5779241,3.217190462,0,-2.33E-10,81.27898258,22,6,3,3/10/2018 21:00
65.9504776,51.99,22.46199951,333.6546414,3.208830109,0,-2.33E-10,83.15341146,23,6,3,3/10/2018 22:00
65.70207214,55.215,21.44912109,334.5812069,3.185399921,0,-2.33E-10,80.45719052,24,6,3,3/10/2018 23:00
65.47949219,58.66,20.48995361,334.4814691,3.154906164,0,-2.33E-10,84.72196162,1,7,3,3/11/2018 0:00
65.23374939,62.35,19.53688965,334.1805606,3.119419407,0,-2.33E-10,77.59839711,2,7,3,3/11/2018 1:00
65.00312042,68.59,18.61925659,334.9270865,3.067478169,0,-2.33E-10,89.35550597,3,7,3,3/11/2018 2:00
64.77792358,80.11,17.76091919,336.2545508,2.999675907,0,-2.33E-10,113.3958933,4,7,3,3/11/2018 3:00
64.57859039,82.62,17.0074707,337.5214226,2.904224524,0,-2.33E-10,122.328837,5,7,3,3/11/2018 4:00
64.41995239,88,16.38656006,338.0983372,2.798278504,0,-2.33E-10,168.3773932,6,7,3,3/11/2018 5:00
64.28814697,93.79,15.95879517,336.3372099,2.694472278,0,-2.33E-10,235.0616008,7,7,3,3/11/2018 6:00
64.20709229,93.79,16.35567627,331.5140939,2.383337131,0,138139.8804,198.6354539,8,7,3,3/11/2018 7:00
64.33787537,85.31,18.65657959,323.2171224,2.849559661,0,717686.546,173.2738699,9,7,3,3/11/2018 8:00
337.9582214,66.305,22.17312012,311.5933421,1.991036394,0,1386317.865,161.5380598,10,7,3,3/11/2018 9:00
1394.762695,55.215,27.40010986,321.9541095,4.214262453,0,1970196.915,155.6922839,11,7,3,3/11/2018 10:00
1714.283203,46.2,29.36806641,315.2312666,4.166660765,0,2395898.807,124.8483227,12,7,3,3/11/2018 11:00
2021.224487,37.35,30.63903198,305.9484626,3.863332796,0,2612247.251,89.17713683,13,7,3,3/11/2018 12:00
2299.251221,33.01,31.59285889,295.7853656,3.861135041,0,2618159.15,57.38964177,14,7,3,3/11/2018 13:00
2541.286865,28.48,32.15361938,289.0560509,4.060182721,0,2405285.64,38.49098323,15,7,3,3/11/2018 14:00
2585.301514,25.79,32.40728149,288.8203354,4.292994152,0,1993483.481,31.45674977,16,7,3,3/11/2018 15:00
2619.326416,26.675,32.26168213,292.6362167,4.424827261,0,1395614.44,29.55654883,17,7,3,3/11/2018 16:00
2553.356201,27.485,31.60958252,296.8857548,4.119212888,0,749908.6546,34.2146617,18,7,3,3/11/2018 17:00
2158.401611,29.76,28.7295166,300.9577428,2.791243648,0,161787.4783,35.20357946,19,7,3,3/11/2018 18:00
2222.456543,33.435,27.14205322,304.4154524,3.113481927,0,-2.33E-10,41.3864363,20,7,3,3/11/2018 19:00
2315.414063,39.02,26.38778076,307.636181,3.122952234,0,-2.33E-10,57.09737629,21,7,3,3/11/2018 20:00
2371.346191,41.42,25.46566162,308.8964322,3.120541502,0,-2.33E-10,75.08088825,22,7,3,3/11/2018 21:00
2370.317139,46.98,24.35204468,309.228656,3.124747958,0,-2.33E-10,101.9239896,23,7,3,3/11/2018 22:00
2368.257324,48.44,23.23726807,310.3616219,3.109242257,0,-2.33E-10,113.1461889,24,7,3,3/11/2018 23:00
2367.210449,53.865,22.10842285,312.009331,3.091350778,0,-2.33E-10,156.8636591,1,1,3,3/12/2018 0:00
2366.150879,62.125,21.01055298,315.3400631,3.056434549,0,-2.33E-10,190.4443907,2,1,3,3/12/2018 1:00
2363.095215,58.42,19.94963989,320.8339269,3.009400066,0,-2.33E-10,175.964376,3,1,3,3/12/2018 2:00
2301.052734,64.395,19.12481079,328.795474,2.892885639,0,-2.33E-10,158.3603499,4,1,3,3/12/2018 3:00
2271.983887,72.8,18.53188477,338.1089752,2.763732492,0,-2.33E-10,147.7766588,5,1,3,3/12/2018 4:00
2252.92627,82.5,18.0866333,344.1134715,2.604304733,0,-2.33E-10,176.5390372,6,1,3,3/12/2018 5:00
2237.876465,82.5,17.93926392,344.2462651,2.315780758,0,-2.33E-10,202.4663784,7,1,3,3/12/2018 6:00
2210.856689,88,18.32052002,337.8732362,1.77944915,0,144999.4889,221.4281285,8,1,3,3/12/2018 7:00
2184.878174,70.635,20.22042236,319.2546444,1.503793759,0,728336.9908,237.2694393,9,1,3,3/12/2018 8:00
1818.428589,64.61,23.56490479,287.9622472,1.226615139,0,1396381.633,176.1048121,10,1,3,3/12/2018 9:00
1716.096924,53.905,29.79625854,288.501617,2.924362315,0,1978636.039,133.5848964,11,1,3,3/12/2018 10:00
2102.189941,43.825,31.75975952,283.5483779,3.512654548,0,2401675.319,72.63756085,12,1,3,3/12/2018 11:00
2332.208252,35.455,32.82961426,282.4906023,3.692376115,0,2610757.994,55.55153911,13,1,3,3/12/2018 12:00
2574.266602,30.45,33.52889404,284.4711893,3.868203747,0,2616218.603,42.89666986,14,1,3,3/12/2018 13:00
2731.305908,24.545,33.88656006,287.213856,3.945828755,0,2409392.379,29.6046919,15,1,3,3/12/2018 14:00
2871.352295,19.465,33.91018066,290.6845108,3.828282889,0,1998763.574,24.60337561,16,1,3,3/12/2018 15:00
2891.409912,19.345,33.62371216,294.4491871,3.69518427,0,1421112.327,22.59324097,17,1,3,3/12/2018 16:00
2794.384521,19.89,32.7902771,297.6868742,3.118949254,0,762860.6787,24.98678692,18,1,3,3/12/2018 17:00
2076.372314,21.655,30.2439209,302.6073183,2.338535204,0,171354.8271,29.9659704,19,1,3,3/12/2018 18:00
905.085083,30.62,29.16121826,308.199241,2.403174769,0,-2.33E-10,48.69213971,20,1,3,3/12/2018 19:00
882.8219604,32.38,28.4550415,314.3622573,2.28701728,0,-2.33E-10,70.35276831,21,1,3,3/12/2018 20:00
2059.264893,38.965,27.62056885,317.5253767,2.229508137,0,-2.33E-10,96.16242323,22,1,3,3/12/2018 21:00
1951.289917,45.75,26.68615112,318.570809,2.166635782,0,-2.33E-10,102.1016891,23,1,3,3/12/2018 22:00
1827.307007,50.4,25.89019165,320.5711444,2.062506697,0,-2.33E-10,112.130527,24,1,3,3/12/2018 23:00
1669.75647,60.8,25.1072937,323.9794681,1.984670913,0,-2.33E-10,108.6148649,1,2,3,3/13/2018 0:00
1429.199341,64.48,24.3394104,328.4151443,1.910444443,0,-2.33E-10,106.8144269,2,2,3,3/13/2018 1:00
1177.111084,66.515,23.6090332,333.8343935,1.813500775,0,-2.33E-10,124.9670848,3,2,3,3/13/2018 2:00
1124.152832,70.735,23.01711426,338.5552518,1.728458219,0,-2.33E-10,138.0748875,4,2,3,3/13/2018 3:00
1072.079224,75.095,22.53426514,342.6086962,1.588955091,0,-2.33E-10,151.1945392,5,2,3,3/13/2018 4:00
1040.850586,87.96,22.00097046,343.6708869,1.296277637,0,-2.33E-10,191.8004365,6,2,3,3/13/2018 5:00
1307.108276,88.055,21.56002197,335.2756506,0.868046903,0,-2.33E-10,229.4877838,7,2,3,3/13/2018 6:00
1596.136475,85.25,21.42269287,284.6146361,0.496853747,0,153122.7096,222.1802037,8,2,3,3/13/2018 7:00
1918.20166,70.645,22.55773315,225.7716086,1.022362917,0,743274.6911,218.1568772,9,2,3,3/13/2018 8:00
2088.244873,57.235,25.44698486,214.0204364,1.457576295,0,1412628.074,165.5130395,10,2,3,3/13/2018 9:00
2371.255859,43.825,31.50899658,253.5261889,2.097986735,0,1994656.835,97.61729981,11,2,3,3/13/2018 10:00
2622.23584,27.77,33.36263428,254.5816404,2.510885217,0,2417199.697,63.04446449,12,2,3,3/13/2018 11:00
2862.224121,22.25,34.26955566,248.8651194,2.684940291,0,2630073.207,66.12252611,13,2,3,3/13/2018 12:00
2983.230713,17.78,34.93502197,246.0926009,2.865716324,0,2634044.559,40.60211825,14,2,3,3/13/2018 13:00
3151.220459,16.83,35.33464966,246.3935061,3.01557912,0,2420584.372,26.38541221,15,2,3,3/13/2018 14:00
3292.240967,15.71,35.49273071,250.3901954,2.939980642,0,2009775.051,21.8624396,16,2,3,3/13/2018 15:00
3279.268555,13.66,35.35534058,256.1814386,2.609146051,0,1435643.866,18.19808677,17,2,3,3/13/2018 16:00
3209.228516,14.44,34.62410889,265.6784796,1.894017056,0,774097.8006,19.13716269,18,2,3,3/13/2018 17:00
3158.160645,15.71,32.88909302,299.0768209,1.519874866,0,174604.1153,24.48229109,19,2,3,3/13/2018 18:00
3110.05835,19.435,31.67003784,330.1817276,1.602319186,0,-2.33E-10,39.46642994,20,2,3,3/13/2018 19:00
3124.051758,25.74,30.66896973,357.429036,1.616553035,0,-2.33E-10,60.533378,21,2,3,3/13/2018 20:00
2834.033691,26.49,29.84969482,25.2606636,1.337478958,0,-2.33E-10,82.30360903,22,2,3,3/13/2018 21:00
2759.03125,29.195,28.82338867,71.6521545,1.061228409,0,-2.33E-10,132.8990407,23,2,3,3/13/2018 22:00
1898.066406,34.265,27.70473633,114.0844184,1.462831893,0,-2.33E-10,138.5382241,24,2,3,3/13/2018 23:00
1240.065063,41.14,26.31588135,132.8285888,2.066237885,0,-2.33E-10,142.5381571,1,3,3,3/14/2018 0:00
838.0629883,42.415,24.7237793,143.1957435,2.434893919,0,-2.33E-10,148.3127032,2,3,3,3/14/2018 1:00
829.9953003,46.665,23.29491577,155.9981111,2.544044738,0,-2.33E-10,134.945091,3,3,3,3/14/2018 2:00
95.4617157,49.64,22.14693604,174.001689,2.606029903,0,-2.33E-10,132.2048687,4,3,3,3/14/2018 3:00
164.3775177,33.57,21.12307129,191.9856116,2.726456232,0,-2.33E-10,128.9814214,5,3,3,3/14/2018 4:00
1573.049072,32.455,20.30703125,204.1385602,2.728163579,0,-2.33E-10,111.636782,6,3,3,3/14/2018 5:00
1818.47998,34.33,19.76174316,208.608915,2.623462738,0,-2.33E-10,115.2199741,7,3,3,3/14/2018 6:00
2210.937256,36.49,19.66478882,211.4436486,2.378698013,0,160117.7052,109.2205023,8,3,3,3/14/2018 7:00
2388.936279,33.5,21.82366333,215.2678017,2.777014433,0,755414.3931,155.364525,9,3,3,3/14/2018 8:00
1745.928223,26.985,24.90148315,219.879778,2.229125944,0,1425805.743,81.46303964,10,3,3,3/14/2018 9:00
2227.880859,23.07,30.31612549,229.567557,3.342943845,0,1972317.978,13.10108453,11,3,3,3/14/2018 10:00
2831.843262,21.15,32.80080566,230.7365738,4.202312266,0,2393913.131,21.82532567,12,3,3,3/14/2018 11:00
2940.800293,19.97,33.53145752,233.4727232,4.532102506,0,2665273.83,32.27117033,13,3,3,3/14/2018 12:00
2890.769531,19.1,33.98848877,235.8394266,4.693723513,0,2686935.752,28.82612553,14,3,3,3/14/2018 13:00
2906.758057,20.715,34.19686279,236.1186934,4.709308373,0,2436469.781,24.68434802,15,3,3,3/14/2018 14:00
3070.762207,19.545,34.10802612,233.2037569,4.384405659,0,2035137.551,24.34635473,16,3,3,3/14/2018 15:00
3098.772949,21.54,33.74205933,229.1976907,3.765195961,0,1453650.338,23.20441837,17,3,3,3/14/2018 16:00
2998.709961,22.16,33.01784668,226.3680541,2.923604176,0,783213.8594,31.54807281,18,3,3,3/14/2018 17:00
2433.758545,25.98,31.04567871,228.8380178,1.749641713,0,178710.8547,21.39191376,19,3,3,3/14/2018 18:00
1865.720581,27.08,30.10952148,235.4428003,1.327489789,0,-2.33E-10,37.50664931,20,3,3,3/14/2018 19:00
1502.694092,32.46,29.41982422,236.9878634,0.766208264,0,-2.33E-10,70.27301591,21,3,3,3/14/2018 20:00
1227.675781,33.435,28.46639404,212.5690122,0.665608783,0,-2.33E-10,105.7221383,22,3,3,3/14/2018 21:00
122.2208557,34.345,27.13689575,202.655692,1.135030675,0,-2.33E-10,146.7400131,23,3,3,3/14/2018 22:00
66.38214874,35.175,25.63814697,210.2166051,1.728786288,0,-2.33E-10,154.0739444,24,3,3,3/14/2018 23:00
66.06143188,39.655,23.69002686,223.0542447,2.31749816,0,-2.33E-10,174.2807,1,4,3,3/15/2018 0:00
65.71472931,46.43,21.69292603,232.0037957,2.696124187,0,-2.33E-10,157.8396207,2,4,3,3/15/2018 1:00
65.36897278,46.665,20.00148926,238.878976,2.909767923,0,-2.33E-10,186.6048878,3,4,3,3/15/2018 2:00
65.0982666,45.06,18.75722656,245.8712615,3.062082574,0,-2.33E-10,203.3152917,4,4,3,3/15/2018 3:00
64.9040451,46.43,17.965448,250.4688903,3.110510847,0,-2.33E-10,192.8533741,5,4,3,3/15/2018 4:00
64.76612854,51.205,17.41814575,253.657479,3.094422306,0,-2.33E-10,188.395175,6,4,3,3/15/2018 5:00
1063.629272,56.13,17.02199707,257.7124311,3.100617642,0,-2.33E-10,179.3104657,7,4,3,3/15/2018 6:00
1918.589844,47.63,17.71984253,262.0461957,3.016668489,0,164224.4445,145.0582979,8,4,3,3/15/2018 7:00
2606.52124,40.71,20.52303467,264.3768737,4.097130183,0,685058.2763,78.11015622,9,4,3,3/15/2018 8:00
1414.946045,41.495,24.11397705,268.1507795,3.517893874,0,1390334.346,32.99822135,10,4,3,3/15/2018 9:00
2635.375977,34.41,29.08080444,279.3118947,4.055562194,0,1951468.378,14.06923219,11,4,3,3/15/2018 10:00
2769.309814,34.41,31.00609741,284.2600746,4.097919182,0,2411558.571,7.649142253,12,4,3,3/15/2018 11:00
2818.249512,32.46,31.87023315,283.5622881,4.104098854,0,2514452.7,8.663393468,13,4,3,3/15/2018 12:00
2839.228271,30.62,32.47988281,281.8505838,4.387719657,0,2449286.418,14.30448368,14,4,3,3/15/2018 13:00
2851.168945,27.425,32.80895386,281.7156632,4.997416706,0.021576668,2335155.168,29.94179217,15,4,3,3/15/2018 14:00
2866.199219,25.835,32.809198,282.848743,5.572300108,0.281359746,1277556.966,24.92302656,16,4,3,3/15/2018 15:00
2853.26416,24.11,32.36052856,284.6009865,5.919706916,0,1169247.357,6.903503087,17,4,3,3/15/2018 16:00
2694.319824,26.54,31.48131714,287.1455172,5.791044311,0,743410.0781,6.840044959,18,4,3,3/15/2018 17:00
2212.342529,32.455,28.55904541,290.6635261,3.550145568,0,154160.6767,18.45102948,19,4,3,3/15/2018 18:00
1311.364502,41.055,25.97786865,297.7643915,3.325496311,0,-2.33E-10,39.3033245,20,4,3,3/15/2018 19:00
1165.901001,44.8,24.91460571,307.5329055,3.267448388,0,-2.33E-10,54.69435094,21,4,3,3/15/2018 20:00
573.1674194,49.24,23.98922119,320.9120469,3.118486987,0,-2.33E-10,70.43399578,22,4,3,3/15/2018 21:00
675.416748,52.245,23.09505615,337.8956067,2.996821118,0,-2.33E-10,66.71196125,23,4,3,3/15/2018 22:00
723.626709,50.43,22.09859619,355.0432916,2.941701241,0,-2.33E-10,84.51134298,24,4,3,3/15/2018 23:00
698.1662598,53.55,21.0571228,9.82995873,2.908224675,0,-2.33E-10,82.85473261,1,5,3,3/16/2018 0:00
730.1682129,56.88,20.12526855,22.5654268,2.874928965,0,-2.33E-10,82.97826201,2,5,3,3/16/2018 1:00
768.9395752,62.35,19.37905273,32.8401025,2.844377113,0,-2.33E-10,105.4195258,3,5,3,3/16/2018 2:00
761.7202148,64.26,19.1246582,40.0479013,2.655166484,0,-2.33E-10,100.5060161,4,5,3,3/16/2018 3:00
750.4609985,64.26,19.37450562,46.5537569,2.103182088,0,-2.33E-10,108.3063071,5,5,3,3/16/2018 4:00
733.7394409,68.35,19.66011963,56.5657501,1.267600827,0,-2.33E-10,103.3900734,6,5,3,3/16/2018 5:00
668.4984741,77.83,19.52654419,96.1994521,0.412571353,0,-2.33E-10,110.0983269,7,5,3,3/16/2018 6:00
592.5015869,82.62,19.35564575,205.6861979,0.669363217,0,173746.6643,148.4190221,8,5,3,3/16/2018 7:00
169.2447662,73.15,20.56511841,220.668261,1.376615446,0,777031.1858,278.3721306,9,5,3,3/16/2018 8:00
550.982605,62.575,23.78969727,246.7284287,1.290467115,0,1449498.47,193.5579329,10,5,3,3/16/2018 9:00
2241.480225,47.21,28.15429077,290.9842474,1.296247653,0,2028232.814,174.0654988,11,5,3,3/16/2018 10:00
2528.504639,43.245,29.63561401,290.5924066,1.778822926,0,2450324.385,101.5445288,12,5,3,3/16/2018 11:00
2765.533936,34.97,30.49666748,291.0083492,2.235228622,0.000345227,2631291.69,66.32605856,13,5,3,3/16/2018 12:00
2836.501709,33.01,31.07790527,293.0575982,2.782805969,0.000172613,2500056.547,49.32195241,14,5,3,3/16/2018 13:00
2922.457031,28.235,31.34081421,295.1408762,3.308835028,0,2415259.149,38.93670502,15,5,3,3/16/2018 14:00
3076.477783,27.29,31.37108765,296.7260315,3.577797469,0,2006164.731,26.18234116,16,5,3,3/16/2018 15:00
3127.529785,23.85,31.09206543,297.9560047,3.652883617,0.002934427,1272412.26,28.05538505,17,5,3,3/16/2018 16:00
2926.552734,26.01,30.4432312,299.2225789,3.625186474,0,597508.0091,24.703888,18,5,3,3/16/2018 17:00
2663.613037,31.265,28.0491272,302.2138042,2.571095155,0,184397.1092,29.66254153,19,5,3,3/16/2018 18:00
2382.625977,35.46,26.04815063,306.9523418,2.99532323,0,-2.33E-10,35.84034186,20,5,3,3/16/2018 19:00
2098.614014,34.13,24.88973389,312.1922836,3.161301501,0,-2.33E-10,51.44503047,21,5,3,3/16/2018 20:00
2104.597168,38.46,23.64391479,317.3898178,3.232040709,0,-2.33E-10,68.83942078,22,5,3,3/16/2018 21:00
2361.600098,39.655,22.40627441,321.7481494,3.23918331,0,-2.33E-10,69.15882498,23,5,3,3/16/2018 22:00
2417.8125,42.135,21.26082764,324.7816042,3.238941306,0,-2.33E-10,55.99578245,24,5,3,3/16/2018 23:00
2499.652832,49.47,20.20845947,327.3093969,3.21956258,0,-2.33E-10,66.77014356,1,6,3,3/17/2018 0:00
2554.54541,55.88,19.24880371,330.1701882,3.16324987,0,-2.33E-10,60.75913658,2,6,3,3/17/2018 1:00
2534.598877,55.88,18.41518555,331.8399512,3.081725059,0,-2.33E-10,94.11027162,3,6,3,3/17/2018 2:00
2304.788818,63.6,17.72728882,332.4724592,2.968715321,0,-2.33E-10,114.5991442,4,6,3,3/17/2018 3:00
1856.260742,63.6,17.13900146,332.7858395,2.868580436,0,-2.33E-10,123.2271944,5,6,3,3/17/2018 4:00
332.4320984,67.75,16.60088501,332.5891842,2.768758442,0,-2.33E-10,114.8522608,6,6,3,3/17/2018 5:00
64.29515076,69.975,16.03133545,330.615768,2.645857252,0,-2.33E-10,123.5592116,7,6,3,3/17/2018 6:00
64.14037323,77.14,16.32741699,326.3598915,2.500321306,0,188503.8485,130.2762886,8,6,3,3/17/2018 7:00
64.27330017,61.895,18.38369141,318.3531646,2.891444754,0,808170.1984,103.9712338,9,6,3,3/17/2018 8:00
662.4483643,54.705,22.30578003,307.9437623,2.700331031,0,1488941.219,91.10248252,10,6,3,3/17/2018 9:00
1814.506592,44.2,26.5052124,320.4897452,5.106974873,0,2077062.396,84.09959728,11,6,3,3/17/2018 10:00
1968.629272,37.905,27.92321167,316.6724139,5.407814086,0,2502538.643,72.10977014,12,6,3,3/17/2018 11:00
2220.18335,28.555,29.04927979,313.6031636,5.743124666,0,2715276.766,32.94390997,13,6,3,3/17/2018 12:00
2404.191895,23.59,29.918573,311.6489464,6.041531119,0,2717036.797,18.90801885,14,6,3,3/17/2018 13:00
2556.226563,21.53,30.43035278,310.1212955,6.162564594,0,2497754.968,19.55839715,15,6,3,3/17/2018 14:00
2565.251465,18.745,30.59353027,310.0790258,5.958142918,0,2075663.397,9.505216433,16,6,3,3/17/2018 15:00
2576.220947,18.52666667,30.3640686,311.2110466,5.508062935,0,1490972.025,8.071601631,17,6,3,3/17/2018 16:00
2464.168457,21.935,29.72301636,312.5281846,4.829233913,0,813766.1949,8.82390428,18,6,3,3/17/2018 17:00
1310.626221,23.11,27.03972778,312.6875791,2.822958276,0,194641.393,11.05055394,19,6,3,3/17/2018 18:00
559.0785522,28.005,25.31279907,309.7893408,2.862087469,0,-2.33E-10,21.40246702,20,6,3,3/17/2018 19:00
556.2865601,33.92,24.57824097,303.6196907,2.745859322,0,-2.33E-10,57.78678151,21,6,3,3/17/2018 20:00
206.2782593,36.22,23.66851196,297.7013898,2.810170381,0,-2.33E-10,80.49160807,22,6,3,3/17/2018 21:00
189.4680023,38.46,22.75740967,297.9914913,2.911415597,0,-2.33E-10,87.65786336,23,6,3,3/17/2018 22:00
189.2881165,38.46,22.12459717,304.5976083,2.853904264,0,-2.33E-10,83.2228616,24,6,3,3/17/2018 23:00
189.0632935,40.85,21.61174927,313.6838219,2.748052943,0,-2.33E-10,74.70124634,1,7,3,3/18/2018 0:00
188.8974457,46.43,21.00054321,319.4486829,2.68534909,0,-2.33E-10,88.34000895,2,7,3,3/18/2018 1:00
188.7030334,50.94,20.4062439,321.7197516,2.614440696,0,-2.33E-10,99.98316426,3,7,3,3/18/2018 2:00
523.7064819,59.63,19.9213501,323.1416616,2.472978118,0,-2.33E-10,113.8239011,4,7,3,3/18/2018 3:00
1139.520874,61.32,19.42699585,323.9602115,2.324777069,0,-2.33E-10,154.2869463,5,7,3,3/18/2018 4:00
1139.525269,63.38,18.928125,323.3697332,2.194985084,0,-2.33E-10,172.0061742,6,7,3,3/18/2018 5:00
1030.247925,67.54,18.41304932,320.8472134,2.08211801,0,-2.33E-10,162.2844021,7,7,3,3/18/2018 6:00
1158.531982,67.645,18.37471924,316.7620678,1.864958419,0,199199.4224,152.3784301,8,7,3,3/18/2018 7:00
1004.841614,57.945,20.37832031,310.8972694,2.114691408,0,829786.9912,103.3911025,9,7,3,3/18/2018 8:00
844.6693726,43.785,23.92537842,300.0119147,1.943147216,0,1517191.976,63.90874657,10,7,3,3/18/2018 9:00
1947.222168,37.625,29.19017944,303.5904429,3.7908147,0,2108111.15,44.82998838,11,7,3,3/18/2018 10:00
2202.847168,30.27,30.92998657,299.705341,4.347280227,0,2532504.301,40.78407892,12,7,3,3/18/2018 11:00
2436.917969,23.505,32.0564209,296.9890419,4.552348254,0,2742354.168,39.82057058,13,7,3,3/18/2018 12:00
2592.99585,20.095,32.86342773,295.3779826,4.691457221,0,2736803.301,39.21816925,14,7,3,3/18/2018 13:00
2779.989746,20.79,33.33892212,293.439744,4.817275578,0,2511564.443,25.43919511,15,7,3,3/18/2018 14:00
2857.037842,18.94,33.39376221,293.2189262,4.754833112,0,2086313.841,12.57779447,16,7,3,3/18/2018 15:00
2865.019775,17.475,33.05327759,294.5856569,4.465629376,0,1497967.02,15.62489707,17,7,3,3/18/2018 16:00
2756.958008,18.62,32.25536499,297.1379114,3.816841112,0,819497.5783,16.43729878,18,7,3,3/18/2018 17:00
2246.922852,24.91,29.35042725,304.0456345,2.546379254,0,197168.6172,12.14610432,19,7,3,3/18/2018 18:00
1756.827759,27.425,27.79015503,314.3110482,2.765384517,0,-2.33E-10,18.77540906,20,7,3,3/18/2018 19:00
1774.791138,33.155,26.86037598,329.0036776,2.731212184,0,-2.33E-10,51.61740754,21,7,3,3/18/2018 20:00
1408.34314,35.32,25.70964966,345.5629076,2.758749872,0,-2.33E-10,53.45338866,22,7,3,3/18/2018 21:00
272.3400879,37.48,24.3510376,1.40683102,2.834590613,0,-2.33E-10,70.88430898,23,7,3,3/18/2018 22:00
65.97426605,41.14,22.89629517,15.1759073,2.958863044,0,-2.33E-10,88.34104451,24,7,3,3/18/2018 23:00
65.69391632,43.69,21.58046875,25.3329546,3.022243574,0,-2.33E-10,110.4219892,1,1,3,3/19/2018 0:00
65.41949463,45.06,20.48574219,32.9229324,2.993917572,0,-2.33E-10,84.26417628,2,1,3,3/19/2018 1:00
65.18618774,46.43,19.5770813,39.6808848,2.891104388,0,-2.33E-10,76.73902423,3,1,3,3/19/2018 2:00
65.02227783,50.94,19.11571655,47.0883772,2.685713185,0,-2.33E-10,73.73140304,4,1,3,3/19/2018 3:00
64.93797302,54.32,19.10708008,57.024567,2.337605525,0,-2.33E-10,73.94579803,5,1,3,3/19/2018 4:00
64.87876892,59.74,19.2925354,73.5533664,1.874917257,0,-2.33E-10,91.0513445,6,1,3,3/19/2018 5:00
64.8543396,65.885,19.35015259,100.8052656,1.437257168,0,-2.33E-10,209.7472042,7,1,3,3/19/2018 6:00
64.85398865,65.885,19.77648315,135.0705902,1.241453308,0,198116.3263,132.3762511,8,1,3,3/19/2018 7:00
65.01909637,56.5,21.54659424,157.5431107,1.507762076,0,803251.137,147.8288191,9,1,3,3/19/2018 8:00
65.57865143,45.66,24.50991211,171.2227169,1.258310505,0,1476621.001,106.989762,10,1,3,3/19/2018 9:00
2624.92749,37.075,30.13930664,2.59863104,0.675288774,0,2066005.79,95.43266234,11,1,3,3/19/2018 10:00
3151.990723,28.825,32.6619812,348.5896551,2.14760813,0,2485750.653,76.30291457,12,1,3,3/19/2018 11:00
3066.048584,19.56,33.65603027,340.1299881,2.099950575,0.002416587,2566621.828,70.2589531,13,1,3,3/19/2018 12:00
3396.067139,17.825,34.20906982,323.1557912,1.785130919,0,2383894.492,32.07789177,14,1,3,3/19/2018 13:00
3650.080566,16.295,34.384729,302.4427102,1.631501265,0,2026427.654,17.47926989,15,1,3,3/19/2018 14:00
3556.098389,14.02,34.31472168,296.2535819,1.637302067,0,1879577.875,19.82110755,16,1,3,3/19/2018 15:00
3535.149658,19.465,33.94628296,300.2238831,1.545062759,0,1363572.847,15.88696284,17,1,3,3/19/2018 16:00
3265.180664,24.11,33.23479614,310.1443886,1.28784275,0,772879.3175,27.56483242,18,1,3,3/19/2018 17:00
2897.15625,28.07,31.62209473,339.8914861,1.283486068,0,186157.1403,40.71417002,19,1,3,3/19/2018 18:00
921.1270752,34.765,30.12792358,1.26201229,1.917737035,0,-2.33E-10,55.03345416,20,1,3,3/19/2018 19:00
67.12536621,39.3,28.63030396,11.7178407,2.46039469,0,-2.33E-10,62.97795834,21,1,3,3/19/2018 20:00
66.89455414,39.3,27.23079834,15.401197,2.746310462,0,-2.33E-10,59.37402066,22,1,3,3/19/2018 21:00
66.65423584,37.625,26.04616699,16.0328288,2.801380754,0,-2.33E-10,59.85760983,23,1,3,3/19/2018 22:00
66.39702606,43.97,25.00057373,15.2436659,2.765924081,0,-2.33E-10,70.65904055,24,1,3,3/19/2018 23:00
66.16156769,46.71,24.0197998,13.4177145,2.699731851,0,-2.33E-10,51.73909518,1,2,3,3/20/2018 0:00
65.91847229,53.03,23.06343994,12.1544708,2.61547105,0,-2.33E-10,78.38721712,2,2,3,3/20/2018 1:00
65.66577148,56.38,22.0855957,10.8150601,2.500744076,0,-2.33E-10,81.77135419,3,2,3,3/20/2018 2:00
65.41944885,56.38,21.19307861,9.02125924,2.341453469,0,-2.33E-10,91.01932523,4,2,3,3/20/2018 3:00
65.18334961,60.1,20.53609619,8.09502061,2.012537096,0,-2.33E-10,96.40454777,5,2,3,3/20/2018 4:00
64.99591064,65.985,20.10476074,8.60623723,1.410399094,0,-2.33E-10,106.7495819,6,2,3,3/20/2018 5:00
64.86775208,68.05,19.84423218,351.5670559,0.489504538,0,-2.33E-10,123.0576922,7,2,3,3/20/2018 6:00
64.79241943,70.255,19.89104614,229.4732852,0.681060497,0,204569.7738,166.2910606,8,2,3,3/20/2018 7:00
64.95172119,58.535,21.42217407,222.8318187,1.675459027,0,820264.7714,202.2541866,9,2,3,3/20/2018 8:00
360.7327576,48.575,25.04500732,218.886262,1.590629296,0,1477027.162,144.6739628,10,2,3,3/20/2018 9:00
